epoch,loss,lr,val_loss
0,0.0005769776180386543,1e-04,0.0004643324646167457
1,0.000545220507774502,1e-04,0.0005545468302443624
2,0.0005235494463704526,1e-04,0.000488663965370506
3,0.0005002674297429621,1e-04,0.0005532325594685972
4,0.0004979058867320418,1e-04,0.0005124821909703314
5,0.0004880873020738363,1e-04,0.0004773676919285208
6,0.0004782344913110137,5e-05,0.0005079321563243866
7,0.0004707442712970078,5e-05,0.0004508399870246649
8,0.0004715754766948521,5e-05,0.00048347111442126334
9,0.0004625546280294657,5e-05,0.00045715103624388576
10,0.0004585624556057155,5e-05,0.0004550920275505632
11,0.0004516097833402455,5e-05,0.0004646595916710794
12,0.00045101987780071795,5e-05,0.0004147317376919091
13,0.0004439299227669835,5e-05,0.00045672981650568545
14,0.00044619329855777323,5e-05,0.0004441123455762863
15,0.0004385196079965681,5e-05,0.00043120855116285384
16,0.00044165822328068316,5e-05,0.0004280154244042933
17,0.00043411378283053637,5e-05,0.00043424422619864345
18,0.00042092971852980554,2.5e-05,0.0004260161949787289
19,0.000415354676079005,2.5e-05,0.0004380755126476288
20,0.0004114967887289822,2.5e-05,0.00040187608101405203
21,0.00041005044477060437,2.5e-05,0.00045833055628463626
22,0.0004095271578989923,2.5e-05,0.0003888237988576293
23,0.0003991503908764571,2.5e-05,0.00044608773896470666
24,0.0003980846959166229,2.5e-05,0.00041432405123487115
25,0.0003879491123370826,2.5e-05,0.00040584243834018707
26,0.0003932916733901948,2.5e-05,0.00042819129885174334
27,0.0003890924563165754,2.5e-05,0.00038923026295378804
28,0.00037678080843761563,1.25e-05,0.00043952037231065333
29,0.00038588090683333576,1.25e-05,0.0004216967208776623
30,0.0003743782581295818,1.25e-05,0.00039281503995880485
31,0.0003682824317365885,1.25e-05,0.0003770823241211474
32,0.0003687002754304558,1.25e-05,0.0004277347179595381
33,0.000366751104593277,1.25e-05,0.00041581480763852596
34,0.0003665463882498443,1.25e-05,0.000406506413128227
35,0.00035960401874035597,1.25e-05,0.0004068986454512924
36,0.0003639075148385018,1.25e-05,0.00038580410182476044
37,0.00035127653973177075,6.25e-06,0.00042327982373535633
38,0.00035658979322761297,6.25e-06,0.0003981518966611475
39,0.00035146932350471616,6.25e-06,0.00036651844857260585
40,0.0003521611506585032,6.25e-06,0.0004185360739938915
41,0.00035181979183107615,6.25e-06,0.0003886924241669476
42,0.00035024189855903387,6.25e-06,0.00040655164048075676
43,0.00034732354106381536,6.25e-06,0.00042660365579649806
44,0.0003467629139777273,6.25e-06,0.0004312798264436424
45,0.00034084104117937386,3.125e-06,0.0003829465131275356
46,0.000333604373736307,3.125e-06,0.0003976177831646055
47,0.0003368037287145853,3.125e-06,0.0004162638506386429
48,0.0003333549830131233,3.125e-06,0.00039907018071971834
49,0.00033916946267709136,3.125e-06,0.00036490001366473734
50,0.00033979042200371623,3.125e-06,0.0004022664506919682
51,0.0003375330998096615,3.125e-06,0.00042126717744395137
52,0.0003365877200849354,3.125e-06,0.0004026535025332123
53,0.0003318140225019306,3.125e-06,0.0004254054219927639
54,0.00033345085103064775,3.125e-06,0.0004064626118633896
55,0.000334680313244462,1.5625e-06,0.00037886740756221116
56,0.0003336013469379395,1.5625e-06,0.000393040623748675
57,0.0003342225681990385,1.5625e-06,0.0004213681095279753
58,0.00032739664311520755,1.5625e-06,0.00037551019340753555
59,0.00032334134448319674,1.5625e-06,0.0004101446829736233
