epoch,Abdomen,Head,LForeFoot,LForeLeg,LHindFoot,LHindLeg,LMidFoot,LMidLeg,LowerThorax,Neck,Petiole,RForeFoot,RForeLeg,RHindFoot,RHindLeg,RMidFoot,RMidLeg,UpperThorax,loss,lr,val_Abdomen,val_Head,val_LForeFoot,val_LForeLeg,val_LHindFoot,val_LHindLeg,val_LMidFoot,val_LMidLeg,val_LowerThorax,val_Neck,val_Petiole,val_RForeFoot,val_RForeLeg,val_RHindFoot,val_RHindLeg,val_RMidFoot,val_RMidLeg,val_UpperThorax,val_loss
0,0.0036368067376315594,0.003498541656881571,0.0034918994642794132,0.0035030152648687363,0.0022429937962442636,0.0036563619505614042,0.0033504944294691086,0.0036451779305934906,0.003315937938168645,0.0033141793683171272,0.0033510869834572077,0.0034636298660188913,0.0034604498650878668,0.0022338684648275375,0.0036563340108841658,0.0033401590771973133,0.003632018342614174,0.0033105933107435703,0.003339086426422,1e-04,0.003573666326701641,0.0033818453084677458,0.003522714599967003,0.0034408345818519592,0.0021963438484817743,0.003633301006630063,0.003324254183098674,0.0035766304936259985,0.002979814540594816,0.0030655276495963335,0.0030789717566221952,0.0034575422760099173,0.0033253354486078024,0.0019572817254811525,0.003532592672854662,0.003315262496471405,0.003547578351572156,0.002930282149463892,0.0032133208587765694
1,0.003213385120034218,0.0028201229870319366,0.00341073889285326,0.003333635628223419,0.0022568758577108383,0.003518931334838271,0.0033357718493789434,0.003484192071482539,0.002610623836517334,0.002754306187853217,0.00291649647988379,0.0034504118375480175,0.003346850164234638,0.002297206548973918,0.0035344373900443316,0.0033543917816132307,0.003483859123662114,0.0024807921145111322,0.0030890556517988443,1e-04,0.0030600675381720066,0.0027009882032871246,0.00349616096355021,0.00331306760199368,0.002249217126518488,0.003478121245279908,0.003359028836712241,0.0034540339838713408,0.0023746450897306204,0.002444520592689514,0.0029937331564724445,0.0034535995218902826,0.0032713671680539846,0.001914772903546691,0.0033632712438702583,0.0032744156196713448,0.0034193105529993773,0.0018808010499924421,0.0029722850304096937
2,0.002170574152842164,0.0016616098582744598,0.003368140198290348,0.0031354944221675396,0.0022361893206834793,0.0030950356740504503,0.00333399698138237,0.0032639438286423683,0.0016675181686878204,0.0015504163457080722,0.0017219185829162598,0.0033419772516936064,0.003110491903498769,0.002279179636389017,0.0031595807522535324,0.0033579461742192507,0.0032848534174263477,0.001459459774196148,0.0026221289299428463,1e-04,0.001779639278538525,0.0010780476732179523,0.003342120675370097,0.002869729418307543,0.0019822975154966116,0.002713932888582349,0.0034294123761355877,0.0031568098347634077,0.0009526745998300612,0.0010158459190279245,0.0008472879999317229,0.0033454180229455233,0.0029534478671848774,0.0022583678364753723,0.0028807292692363262,0.0032536189537495375,0.003265376202762127,0.0009320340468548238,0.002336488338187337
3,0.001427837647497654,0.0010920241475105286,0.0032462887465953827,0.002789359772577882,0.0022446007933467627,0.002508858684450388,0.0033298060297966003,0.0030603588093072176,0.0009912734385579824,0.0009108816739171743,0.0008195730042643845,0.0032492491882294416,0.0027829695027321577,0.002276758197695017,0.0025445404462516308,0.003315342590212822,0.0030326666310429573,0.0009658342460170388,0.002254900988191366,1e-04,0.0011016294592991471,0.0010911773424595594,0.0031972925644367933,0.0023771803826093674,0.0020976681262254715,0.0021895922254770994,0.003210378810763359,0.0028391890227794647,0.0007857524906285107,0.0007099040085449815,0.0007447288953699172,0.003198564751073718,0.0023421638179570436,0.0019211085746064782,0.0022060663904994726,0.003326375037431717,0.002843705704435706,0.0006751008913852274,0.0020476432982832193
4,0.0010841215262189507,0.0008406293345615268,0.0030764159746468067,0.002157878829166293,0.0022423118352890015,0.001928321667946875,0.0032904220279306173,0.0026737358421087265,0.0006586778908967972,0.0006397945107892156,0.0005989471101202071,0.0031099289190024137,0.0022057928144931793,0.002323686145246029,0.0020120334811508656,0.003346567740663886,0.002591474447399378,0.0006910410593263805,0.0019706550519913435,1e-04,0.0008643118781037629,0.0009986787335947156,0.003069625934585929,0.0019111891742795706,0.002052977681159973,0.001767846755683422,0.0032809635158628225,0.002336684847250581,0.0005293632857501507,0.0005812977906316519,0.0006167604005895555,0.003106287680566311,0.00190517317969352,0.0020825574174523354,0.00179712800309062,0.003238254925236106,0.002374315867200494,0.0004982763784937561,0.0018339828820899129
5,0.0009332463960163295,0.0007564012776128948,0.003028837963938713,0.001813424751162529,0.0022445248905569315,0.001773702329955995,0.003238941077142954,0.0021031887736171484,0.0005429281736724079,0.0005737441824749112,0.0005251309485174716,0.0029849556740373373,0.001917290617711842,0.0021201970521360636,0.0017197680426761508,0.003247310873121023,0.0020753098651766777,0.0006096427096053958,0.0017893637996166945,1e-04,0.0008349597919732332,0.0008567803888581693,0.003075849497690797,0.0017908604349941015,0.002314095851033926,0.0016969823045656085,0.0031909949611872435,0.0020723827183246613,0.0005187698407098651,0.0006278933142311871,0.0005611403612419963,0.0029817610047757626,0.001743932836689055,0.0019368077628314495,0.001472043921239674,0.0031974129378795624,0.0018660069908946753,0.0005799109931103885,0.0017399215139448643
6,0.0008335040765814483,0.0006691646412946284,0.0029189158231019974,0.0016729726921766996,0.002161504467949271,0.0015294367913156748,0.0031955621670931578,0.0016821627505123615,0.0005254995776340365,0.0004538249922916293,0.0005213900003582239,0.0028905472718179226,0.0016369498334825039,0.002242825925350189,0.0015976736322045326,0.0032212953083217144,0.001724132220260799,0.0005400001537054777,0.0016676310915499926,1e-04,0.000625526299700141,0.0007062403601594269,0.0030125014018267393,0.0016951239667832851,0.0019306017784401774,0.0015648581320419908,0.0031273430213332176,0.0016531661385670304,0.00036869122413918376,0.00039137943531386554,0.000413088477216661,0.003036588430404663,0.001603354001417756,0.0021509870421141386,0.0014601278817281127,0.003222961910068989,0.001659913221374154,0.0003999572654720396,0.0016123561654239893
7,0.0007373974658548832,0.0005805635009892285,0.002836233004927635,0.001522728824056685,0.002151263179257512,0.0013972462620586157,0.0031587001867592335,0.001456974190659821,0.00042184759513475,0.0003819164412561804,0.00042918918188661337,0.0028315901290625334,0.0014825105899944901,0.0021455639507621527,0.0014417562633752823,0.003162975888699293,0.001482983585447073,0.0004277461557649076,0.0015582871856167912,1e-04,0.0006750851171091199,0.0007297563715837896,0.0028797269333153963,0.0014601924922317266,0.0021523614414036274,0.0014253818662837148,0.0031980033963918686,0.0016105960821732879,0.0004490446299314499,0.0005244172643870115,0.0004719798162113875,0.002856295322999358,0.0015261702938005328,0.001915611675940454,0.0013215242652222514,0.0031630219891667366,0.0015342707047238946,0.0005151696386747062,0.0015782560221850872
8,0.0006840737769380212,0.0005526772583834827,0.002754650078713894,0.0014551124768331647,0.0021979513112455606,0.0012835748493671417,0.0031035032588988543,0.0012760378886014223,0.0003881700395140797,0.00036581684253178537,0.00038192886859178543,0.0028093995060771704,0.0013976538321003318,0.0020988346077501774,0.001298793125897646,0.0031111324205994606,0.0013176799984648824,0.00039830050081945956,0.0014930716715753078,1e-04,0.0006441755685955286,0.0005540499114431441,0.0027862628921866417,0.0014233641559258103,0.002020880812779069,0.0012942897155880928,0.0029627522453665733,0.0013279261766001582,0.00034326425520703197,0.0003210939175914973,0.00043288542656227946,0.0026838774792850018,0.001294957590289414,0.0018933509709313512,0.001261420431546867,0.0031332294456660748,0.0012102483306080103,0.0002895887300837785,0.0014376454055309296
9,0.0006408689077943563,0.0004698565462604165,0.0026751882396638393,0.0013158986112102866,0.002119753509759903,0.0011460933601483703,0.0029671431984752417,0.0011715887812897563,0.00033894143416546285,0.00031837692949920893,0.0003491503593977541,0.002705603139474988,0.0012773858616128564,0.00214337557554245,0.0011835753684863448,0.0030703137163072824,0.0011909097665920854,0.00036508007906377316,0.0014138385886326432,1e-04,0.0005152224330231547,0.0006219481001608074,0.002701987512409687,0.0012992328265681863,0.0018642921932041645,0.0011065559228882194,0.002898687031120062,0.0012762309052050114,0.00043083966011181474,0.0003757143276743591,0.0004314606776461005,0.0026580700650811195,0.0014641148736700416,0.0020147766917943954,0.0013253724901005626,0.0030510949436575174,0.0012970302486792207,0.00040080060716718435,0.0014296351000666618
