epoch,Abdomen,Head,LForeFoot,LForeLeg,LHindFoot,LHindLeg,LMidFoot,LMidLeg,LowerThorax,Neck,Petiole,RForeFoot,RForeLeg,RHindFoot,RHindLeg,RMidFoot,RMidLeg,UpperThorax,loss,lr,val_Abdomen,val_Head,val_LForeFoot,val_LForeLeg,val_LHindFoot,val_LHindLeg,val_LMidFoot,val_LMidLeg,val_LowerThorax,val_Neck,val_Petiole,val_RForeFoot,val_RForeLeg,val_RHindFoot,val_RHindLeg,val_RMidFoot,val_RMidLeg,val_UpperThorax,val_loss
0,0.00360886356793344,0.003487021429464221,0.0035111962351948023,0.0034664783161133528,0.0033295738976448774,0.0036472987849265337,0.003625847864896059,0.003620563540607691,0.0032294525299221277,0.0031511178240180016,0.003313859459012747,0.003443250199779868,0.003495570970699191,0.00325418496504426,0.0036362858954817057,0.00357680837623775,0.003649811027571559,0.0031762272119522095,0.0034568554256111383,1e-04,0.0034381216391921043,0.003350290935486555,0.00355789833702147,0.0033635147847235203,0.003224520944058895,0.003558106953278184,0.003584458027034998,0.003611139953136444,0.0027842712588608265,0.002724162070080638,0.0030127421487122774,0.0035069244913756847,0.003429601201787591,0.003257444128394127,0.003529388690367341,0.0036239593755453825,0.003569412976503372,0.0026080170646309853,0.00331855402328074
1,0.0034235608763992786,0.003245071740821004,0.0034741011913865805,0.003420791821554303,0.0032933924812823534,0.0035376879386603832,0.0035747219808399677,0.0035887984558939934,0.002887178212404251,0.002743599470704794,0.0030351884197443724,0.00348375434987247,0.0034068492241203785,0.0032959040254354477,0.003542118240147829,0.003602489596232772,0.0035675030667334795,0.002682283753529191,0.0033225002698600292,1e-04,0.003087365999817848,0.0028416039422154427,0.0035243150778114796,0.0031932552810758352,0.0033178364392369986,0.0033674028236418962,0.003589419648051262,0.003512289375066757,0.002305492525920272,0.0023317625746130943,0.0024011731147766113,0.003485840279608965,0.003349174279719591,0.0032357717864215374,0.003482232568785548,0.0036227477248758078,0.0034494297578930855,0.001958361594006419,0.003114193445071578
2,0.002677570329979062,0.0022543547675013542,0.0034151780419051647,0.0031401701271533966,0.003316603833809495,0.003242661477997899,0.003579164855182171,0.0033988649956882,0.001771752955392003,0.001685268129222095,0.0018209682311862707,0.003419507760554552,0.0031754362862557173,0.00326357688754797,0.0032470589503645897,0.003553063841536641,0.003379740519449115,0.0015037700068205595,0.0028802615124732256,1e-04,0.0022785398177802563,0.0017410815926268697,0.003408430377021432,0.0029373650904744864,0.0031767371110618114,0.0030682759825140238,0.0035992588382214308,0.0032999797258526087,0.0010972600430250168,0.0013176475185900927,0.0010521590011194348,0.003419177606701851,0.0030632633715867996,0.0033214814029634,0.0030137791763991117,0.0036158962175250053,0.0032830904237926006,0.0010268755722790956,0.0026511275209486485
3,0.001758270082063973,0.001353831379674375,0.003326745703816414,0.002809603000059724,0.003289912361651659,0.0029161081183701754,0.003556859213858843,0.0031620310619473457,0.0008285794756375253,0.0007858047029003501,0.0008986811735667288,0.0033081164583563805,0.0028521292842924595,0.0033153428230434656,0.002893239725381136,0.003485503140836954,0.0031597961205989122,0.0007889720727689564,0.002471640007570386,1e-04,0.0013437160523608327,0.001274741836823523,0.003278228687122464,0.0026386079844087362,0.0032814578153192997,0.0027413261123001575,0.00350740528665483,0.0030461736023426056,0.0005914820940233767,0.0007304520695470273,0.0006932752439752221,0.0033129353541880846,0.00258049089461565,0.00335612241178751,0.0026235831901431084,0.003608206519857049,0.003009772626683116,0.0007658008835278451,0.002354654250666499
4,0.0012479289434850216,0.0010265911696478724,0.003150535048916936,0.002120809629559517,0.0032547113951295614,0.0022922034841030836,0.003467540256679058,0.0028786109760403633,0.0006296876817941666,0.0005641545867547393,0.00066104851430282,0.0031704569701105356,0.002233224455267191,0.0032972972840070724,0.002303032437339425,0.0035092553589493036,0.0028590229339897633,0.0005956318345852196,0.002181208459660411,1e-04,0.0009555404540151358,0.0009941903408616781,0.0030721717048436403,0.0017516521038487554,0.0032860259525477886,0.0018873750232160091,0.0034881385508924723,0.0025667494628578424,0.00044015588355250657,0.0006074875709600747,0.0005199787556193769,0.0031886103097349405,0.0019577087368816137,0.00317170936614275,0.0019391478272154927,0.003486217465251684,0.0026721972972154617,0.0005355445318855345,0.0020289220847189426
5,0.0010012267157435417,0.0008301879861392081,0.0031164877582341433,0.0018147594528272748,0.0032804880756884813,0.0018738781800493598,0.0034476739820092916,0.0024046688340604305,0.00046737893717363477,0.0005144421011209488,0.0005371791776269674,0.0030482106376439333,0.0018542989855632186,0.003274059621617198,0.0017824885435402393,0.0034760208800435066,0.0024068469647318125,0.0004923028172925115,0.0019790329970419407,1e-04,0.0008011726313270628,0.0008300950867123902,0.0029921664390712976,0.0017515976214781404,0.0032116614747792482,0.0017293909331783652,0.0034986280370503664,0.002155955648049712,0.00045369492727331817,0.0007579238153994083,0.0006529084057547152,0.0030509941279888153,0.001606115372851491,0.003195377066731453,0.00176399911288172,0.003479979233816266,0.002063217107206583,0.0004919432103633881,0.00191593449562788
6,0.0008291962440125644,0.0007423119386658072,0.0029497721698135138,0.0016008183592930436,0.0032133578788489103,0.0015728430589661002,0.0034044338390231133,0.0018594472203403711,0.0003818610857706517,0.0003836126415990293,0.0004202259879093617,0.0030070184729993343,0.0016869159881025553,0.0032548296730965376,0.001541647594422102,0.003417291911318898,0.0019167985301464796,0.0003882615710608661,0.001809480832889676,1e-04,0.0008987020701169968,0.0009014693787321448,0.002969098975881934,0.0017052039038389921,0.003192405216395855,0.00198049726895988,0.0034036245197057724,0.0017311087576672435,0.00041950822924263775,0.00044211401836946607,0.00044633817742578685,0.0028990646824240685,0.0015751909231767058,0.0031863918993622065,0.001709716976620257,0.003489039372652769,0.0017457186477258801,0.0003355641383677721,0.0018350420286878943
7,0.0007721018046140671,0.0006874222890473902,0.0029163507279008627,0.0015763366827741265,0.003198415506631136,0.0014844480901956558,0.003399480367079377,0.0015550205716863275,0.00034727773163467646,0.00040191426523961127,0.00041318548028357327,0.002930954797193408,0.0015893360832706094,0.003220222657546401,0.0014522478450089693,0.0033723190426826477,0.001613524160347879,0.0003744915593415499,0.0017391698202118278,1e-04,0.0009147481760010123,0.0007124956464394927,0.0029244592878967524,0.0013900267658755183,0.003134210128337145,0.001457176054827869,0.0034482721239328384,0.0014883291441947222,0.0003201311337761581,0.00035201807622797787,0.0003519559104461223,0.0029872755985707045,0.0014826421393081546,0.003129754913970828,0.0014126335736364126,0.003444695845246315,0.001539628254249692,0.0003035652043763548,0.0017107789171859622
8,0.000710436375811696,0.0006025396287441254,0.0028497129678726196,0.0014339582994580269,0.003169927978888154,0.0013016703305765986,0.0033261447679251432,0.001338271307758987,0.00029267772333696485,0.0003429884964134544,0.0003475029661785811,0.002800996880978346,0.0013999631628394127,0.0031567930709570646,0.0013258915860205889,0.00332536525093019,0.0013416295405477285,0.0003011248481925577,0.001631532795727253,1e-04,0.0005907175363972783,0.0006732851616106927,0.0028227621223777533,0.0013933422742411494,0.0030670000705868006,0.0014202671591192484,0.0033860919065773487,0.0014241880271583796,0.0002784751122817397,0.0003446607734076679,0.00032851684954948723,0.002757161855697632,0.0013077780604362488,0.0032143595162779093,0.0015871964860707521,0.0032939668744802475,0.0012888439232483506,0.00028919841861352324,0.0016371007077395916
9,0.0005910969921387732,0.0005084541044197977,0.0027749831788241863,0.0013253729557618499,0.003113007405772805,0.001208475441671908,0.003271720837801695,0.0012218438787385821,0.00024890637723729014,0.0002864566631615162,0.00029355479637160897,0.002739304443821311,0.0012734784977510571,0.00311912689357996,0.0011628128122538328,0.0032202908769249916,0.001166965696029365,0.0002317140024388209,0.0015420864801853895,1e-04,0.0005274701397866011,0.000589028699323535,0.002718757838010788,0.0013400136958807707,0.0030220956541597843,0.0010851991828531027,0.0033423216082155704,0.0011091973865404725,0.00023832709121052176,0.00028092003776691854,0.0002887252194341272,0.002756183035671711,0.0014062603004276752,0.0030505869071930647,0.0011858753859996796,0.003329736879095435,0.0012766463914886117,0.00020447626593522727,0.0015417678514495492
10,0.0005657127476297319,0.0005042249104008079,0.002665808890014887,0.001229807734489441,0.0030436867382377386,0.0011000268859788775,0.00321016414090991,0.001093698083423078,0.0002590564254205674,0.0002990690991282463,0.00029774114955216646,0.0027031798381358385,0.0012993915006518364,0.003085516858845949,0.0010867627570405602,0.003207035595551133,0.0011127518955618143,0.00026504675042815506,0.001501593622379005,1e-04,0.0005689483950845897,0.0005771958385594189,0.002690062625333667,0.001219552825205028,0.0028944388031959534,0.0010089161805808544,0.003169118892401457,0.0009555259020999074,0.0001890146086225286,0.000284623441984877,0.00021910949726589024,0.0026755656581372023,0.0012336770305410028,0.003077576169744134,0.0009878784185275435,0.0032406996469944715,0.0011729432735592127,0.00018310549785383046,0.0014637750573456287
11,0.0005480950349010527,0.0004502376541495323,0.002620238810777664,0.0012533841654658318,0.003011730033904314,0.0010384670458734035,0.0031586207915097475,0.0010365626076236367,0.0002519937988836318,0.00027791253523901105,0.00029052645550109446,0.002636928576976061,0.001128561794757843,0.002992958528921008,0.001007400220260024,0.0030786627903580666,0.001026805373840034,0.00023676063574384898,0.001446991809643805,1e-04,0.0005619705189019442,0.0006402999861165881,0.0026031348388642073,0.0010912904981523752,0.00295817363075912,0.001166668487712741,0.0031287872698158026,0.0010412257397547364,0.00020094985666219145,0.00032154543441720307,0.00022210464521776885,0.0026240332517772913,0.0011932695051655173,0.002960219979286194,0.0009233626769855618,0.0031665791757404804,0.0009981626644730568,0.00018446797912474722,0.001443680259399116
12,0.0005157951964065433,0.0004483788798097521,0.0024669766426086426,0.0011124399024993181,0.002929890528321266,0.0009414943633601069,0.0030581217724829912,0.000899437116459012,0.00021178930182941258,0.0002591769734863192,0.0002467111626174301,0.0025473220739513636,0.001106667798012495,0.0028305265586823225,0.0009036613046191633,0.002941668964922428,0.0009789717150852084,0.00020597499678842723,0.001366945100016892,1e-04,0.000473068212158978,0.000541659421287477,0.0024056469555944204,0.0010090715950354934,0.002737037604674697,0.0008770178537815809,0.003002313431352377,0.0010484507074579597,0.00022250031179282814,0.00028826529160141945,0.00026518478989601135,0.002489976119250059,0.0012637237086892128,0.0029090784955769777,0.0009687601123005152,0.003114448394626379,0.0011175995459780097,0.00021685959654860198,0.0013861480401828885
13,0.0004920389037579298,0.0004177828668616712,0.0023765547666698694,0.001093036262318492,0.0027985097840428352,0.0008823492098599672,0.002936073113232851,0.0008579038549214602,0.0002056244993582368,0.00025089611881412566,0.0002356958866585046,0.002442436059936881,0.0010417795274406672,0.0027930133510380983,0.0008631218806840479,0.00290586706250906,0.0009132990380749106,0.0001945513067767024,0.0013166957069188356,1e-04,0.0005276651936583221,0.0005817956989631057,0.002579568885266781,0.001254185219295323,0.0026137169916182756,0.0009075336274690926,0.0030721493531018496,0.0009749063174240291,0.00022072521096561104,0.0003094693529419601,0.00022009828535374254,0.0024739105720072985,0.0009804964065551758,0.0028615163173526525,0.0010601625544950366,0.002938389079645276,0.0008944935398176312,0.00018987146904692054,0.0013700363924726844
