epoch,Abdomen,Head,LForeFoot,LForeLeg,LHindFoot,LHindLeg,LMidFoot,LMidLeg,LowerThorax,Neck,Petiole,RForeFoot,RForeLeg,RHindFoot,RHindLeg,RMidFoot,RMidLeg,UpperThorax,loss,lr,val_Abdomen,val_Head,val_LForeFoot,val_LForeLeg,val_LHindFoot,val_LHindLeg,val_LMidFoot,val_LMidLeg,val_LowerThorax,val_Neck,val_Petiole,val_RForeFoot,val_RForeLeg,val_RHindFoot,val_RHindLeg,val_RMidFoot,val_RMidLeg,val_UpperThorax,val_loss
0,0.0036468442995101213,0.003537304000928998,0.0035021714866161346,0.003506267676129937,0.002978667849674821,0.0036427443847060204,0.003621700219810009,0.003629976650699973,0.003284026402980089,0.003201503772288561,0.0033254867885261774,0.003485978813841939,0.0034729863982647657,0.002938736230134964,0.0036333324387669563,0.003572168294340372,0.0036413485649973154,0.003226734232157469,0.0034359984565526247,1e-04,0.0034902591723948717,0.0034260230604559183,0.0034690380562096834,0.0034544195514172316,0.0028322392608970404,0.003549745539203286,0.0036134785041213036,0.003598290029913187,0.0028727189637720585,0.0027314566541463137,0.0031162656378000975,0.0035249933134764433,0.0033813572954386473,0.0028531376738101244,0.0035545993596315384,0.0035490288864821196,0.003585268510505557,0.0026251443196088076,0.0032904145773500204
1,0.003328288672491908,0.0030024442821741104,0.0034495582804083824,0.0033678868785500526,0.0029647888150066137,0.0034585411194711924,0.0035821637138724327,0.0035139485262334347,0.0027711261063814163,0.0025530175771564245,0.0028563467785716057,0.003435577964410186,0.003365054726600647,0.002926005283370614,0.003476041369140148,0.0035546435974538326,0.0035208058543503284,0.0023878957144916058,0.003195230383425951,1e-04,0.0029950644820928574,0.002307360991835594,0.0034201103262603283,0.003190389135852456,0.002888887654989958,0.0033058980479836464,0.0035791906993836164,0.003408505581319332,0.0020212752278894186,0.0019070185953751206,0.0020106311421841383,0.003492143005132675,0.0032517528161406517,0.002918525133281946,0.0033322239760309458,0.00367685966193676,0.0034311136696487665,0.0016660857945680618,0.002933502197265625
2,0.0025295254308730364,0.00162776920478791,0.0033675094600766897,0.0031203432008624077,0.003006610320881009,0.0031757126562297344,0.0035764353815466166,0.003321344731375575,0.0015357632655650377,0.0013461144408211112,0.0016628509620204568,0.003322455333545804,0.0030252563301473856,0.0030208835378289223,0.0032298762816935778,0.003554975613951683,0.0032665461767464876,0.0012551698600873351,0.0027191753033548594,1e-04,0.001963960938155651,0.0012335908832028508,0.003478863276541233,0.003029969986528158,0.0027775182388722897,0.0030520609579980373,0.003594225039705634,0.003243838669732213,0.0009933626279234886,0.0008148289634846151,0.001230061985552311,0.003344134660437703,0.002925146371126175,0.002926323562860489,0.0029948223382234573,0.00358789530582726,0.003094279207289219,0.0008299380424432456,0.0025063795037567616
3,0.0017130940686911345,0.0011301853228360415,0.0032688567880541086,0.002744747558608651,0.0029349527321755886,0.0028756605461239815,0.003558021504431963,0.003061017720028758,0.0009532509720884264,0.0008162945741787553,0.001039493246935308,0.0032438577618449926,0.002550136996433139,0.0029853784944862127,0.0029261724557727575,0.0035083789844065905,0.0030265850946307182,0.0008184421458281577,0.002397475065663457,1e-04,0.0013031719718128443,0.000992689747363329,0.0031908901873975992,0.002145121805369854,0.0028576208278536797,0.0026244414038956165,0.0035330166574567556,0.002848757430911064,0.0008898804662749171,0.0007234723307192326,0.0008700665202923119,0.003221810096874833,0.0021550124511122704,0.002780489157885313,0.0024053941015154123,0.003576395334675908,0.002798105590045452,0.001147138187661767,0.002225748496130109
4,0.0012119070161134005,0.0008464751299470663,0.0030648966785520315,0.0019818334840238094,0.0029407483525574207,0.0021976339630782604,0.003443971509113908,0.002592897741124034,0.0006195671739988029,0.0005749705014750361,0.0006630874122492969,0.0031245683785527945,0.0019232291961088777,0.002987462794408202,0.0021860843989998102,0.0035088383592665195,0.002512466860935092,0.0005957955145277083,0.0020542466081678867,1e-04,0.0009687372948974371,0.0007940459763631225,0.0031290214974433184,0.0018171066185459495,0.002744884230196476,0.0018965908093377948,0.003462962806224823,0.0023370138369500637,0.000445371464593336,0.000483138719573617,0.0005695454892702401,0.0029800203628838062,0.0016102426452562213,0.0028804410248994827,0.0019082901999354362,0.0034552686847746372,0.0021312320604920387,0.00038229834171943367,0.0018886782927438617
5,0.0010554998880252242,0.0007592333713546395,0.002974284579977393,0.001812278525903821,0.0029413471929728985,0.0017944542923942208,0.0034220905508846045,0.0020616515539586544,0.0004927658592350781,0.00047260403516702354,0.0005389421712607145,0.002994057722389698,0.0017168070189654827,0.0029155132360756397,0.0018639634363353252,0.0034077796153724194,0.002057932550087571,0.0004862493951804936,0.0018759694648906589,1e-04,0.0009368893224745989,0.0007669366314075887,0.0029789682012051344,0.0016255642985925078,0.0028706954326480627,0.0016713329823687673,0.00342928571626544,0.001713302917778492,0.00043822784209623933,0.0004138748627156019,0.0004638734390027821,0.002977899042889476,0.00151396868750453,0.0027744111139327288,0.001872859662398696,0.0034482053015381098,0.0017885250272229314,0.0003593810251913965,0.001780233345925808
6,0.0008255386492237449,0.0006401913124136627,0.0029217773117125034,0.001579161616973579,0.002926282351836562,0.001577855320647359,0.0033753435127437115,0.001593527034856379,0.00042883018613792956,0.00041098298970609903,0.00042404475971125066,0.0028963382355868816,0.0015898288693279028,0.0028910022228956223,0.0016049708938226104,0.003396556945517659,0.0016722199507057667,0.00041820009937509894,0.0017318144673481584,1e-04,0.0008248344529420137,0.0007094653556123376,0.003026201855391264,0.0016200721729546785,0.002803217153996229,0.0014814791502431035,0.0034107526298612356,0.001498019089922309,0.0004205497680231929,0.0003999015025328845,0.0003774080832954496,0.0028342611622065306,0.0015481339069083333,0.0027368422597646713,0.0014828592538833618,0.003371035447344184,0.0014814635505899787,0.00048252506530843675,0.001694945734925568
7,0.000739674607757479,0.0005524489679373801,0.002820417517796159,0.0014486729633063078,0.002925590146332979,0.0013980321818962693,0.0032932087779045105,0.0014157801633700728,0.0003312977496534586,0.00033499160781502724,0.0003468433569651097,0.0028102390933781862,0.001459194696508348,0.002862785942852497,0.0014017748180776834,0.0033109700307250023,0.0014020685339346528,0.00031672578188590705,0.001620595809072256,1e-04,0.000627729285042733,0.000667676969897002,0.0029067425057291985,0.0014190023066475987,0.0028258992824703455,0.001352340797893703,0.0033567429054528475,0.0013274751836434007,0.00032870419090613723,0.00037495724973268807,0.00034189733560197055,0.002780873328447342,0.0013561488594859838,0.0026414894964545965,0.0014179020654410124,0.0032821756321936846,0.00132181856315583,0.000274988473393023,0.001589142601005733
8,0.0006437114207074046,0.0005013124900870025,0.002787989564239979,0.0013496242463588715,0.002827935852110386,0.0012944682966917753,0.0032417809125036,0.0012579963076859713,0.0003131417906843126,0.00030569604132324457,0.00033360053203068674,0.002746901009231806,0.0013251928612589836,0.0028243176639080048,0.001246240339241922,0.003238571574911475,0.0012516452698037028,0.00028613812173716724,0.0015431259525939822,1e-04,0.0005760668427683413,0.0006083230255171657,0.002715200651437044,0.0015242366353049874,0.0026498236693441868,0.0013388178776949644,0.0032662556041032076,0.0013056527823209763,0.00032208190532401204,0.00036265121889300644,0.0003282089892309159,0.0027547485660761595,0.0012905994663015008,0.002743371995165944,0.001210602349601686,0.003225910011678934,0.0010684782173484564,0.0002797481429297477,0.001531709567643702
9,0.0006122748018242419,0.0004636328958440572,0.002714700298383832,0.0012733223848044872,0.0028247914742678404,0.0011573757510632277,0.0032022378873080015,0.001101959147490561,0.0002669270324986428,0.000283676665276289,0.00029185268795117736,0.002701150020584464,0.0012700265506282449,0.0027554736007004976,0.001206922228448093,0.0031439003068953753,0.0011782231740653515,0.00025302727590315044,0.0014834149042144418,1e-04,0.0005292759742587805,0.0005547202890738845,0.0026309832464903593,0.0012477150885388255,0.0026694172993302345,0.0011762240901589394,0.0031254917848855257,0.001076964195817709,0.00036182114854454994,0.00033983628964051604,0.0003872225934173912,0.0026754802092909813,0.0013494271552190185,0.0027809941675513983,0.0012889013160020113,0.003250786801800132,0.001349300378933549,0.00027190358377993107,0.001503692357800901
