epoch,loss,lr,val_loss
0,0.0009441941510885954,1e-04,0.0008200753363780677
1,0.0008686680812388659,1e-04,0.0007269748020917177
2,0.0008310822886414826,1e-04,0.0007079518400132656
3,0.000764015014283359,1e-04,0.0006735142669640481
4,0.0007264257874339819,1e-04,0.0006707938155159354
5,0.0006751681794412434,1e-04,0.0007840179605409503
6,0.0006584424409084022,1e-04,0.0006856399704702199
7,0.0005905604921281338,1e-04,0.0006722979596816003
8,0.0005404005059972405,1e-04,0.0006329791503958404
9,0.00046662657405249774,1e-04,0.000623873551376164
10,0.0003705803246702999,1e-04,0.0006868407363072038
11,0.0003053325053770095,1e-04,0.0006421343423426151
12,0.000271487922873348,1e-04,0.0006047807401046157
13,0.0002046180743491277,1e-04,0.0006996344309300184
14,0.0001652257633395493,1e-04,0.0007040355121716857
15,0.00014203300816006958,1e-04,0.0006656419718638062
16,0.00012109225644962862,1e-04,0.0006689527654089034
17,9.322652476839721e-05,1e-04,0.0006355709629133344
18,6.367117021000013e-05,5e-05,0.0006325264112092555
19,5.525698361452669e-05,5e-05,0.0006385144079104066
20,4.7934929170878604e-05,5e-05,0.0006638590130023658
21,4.539622023003176e-05,5e-05,0.000669833563733846
22,4.274961247574538e-05,5e-05,0.0006581320194527507
23,4.1061801312025636e-05,5e-05,0.0006681273807771504
24,3.704249320435338e-05,5e-05,0.0006550305988639593
25,3.3075964893214405e-05,2.5e-05,0.0006309191230684519
26,3.067408761125989e-05,2.5e-05,0.0006564565701410174
27,3.000769720529206e-05,2.5e-05,0.0006853570812381804
28,2.523538569221273e-05,2.5e-05,0.0006753078196197748
29,2.634741395013407e-05,2.5e-05,0.0006564873037859797
30,2.5739276679814793e-05,2.5e-05,0.0006478065042756498
31,2.5567573175067082e-05,2.5e-05,0.0006541507318615913
32,2.4096456400002353e-05,1.25e-05,0.000651684298645705
