epoch,loss,lr,val_loss
0,0.0009304051636718214,1e-04,0.0007815505377948284
1,0.0008480544202029705,1e-04,0.0007099247304722667
2,0.000782616960350424,1e-04,0.0007687430479563773
3,0.0007269257330335677,1e-04,0.0006748914020135999
4,0.0006912382086738944,1e-04,0.0007103943498805165
5,0.0006453323876485229,1e-04,0.0006725995917804539
6,0.0005969982012175024,1e-04,0.0006516127032227814
7,0.0005263449274934828,1e-04,0.0006115219439379871
8,0.0004415513831190765,1e-04,0.000649579509627074
9,0.000390881032217294,1e-04,0.0007090407889336348
10,0.00032315292628481984,1e-04,0.0007060078787617385
11,0.0002656833967193961,1e-04,0.0007064425153657794
12,0.00021028384799137712,1e-04,0.0006880149012431502
13,0.00013254463556222618,5e-05,0.000679422402754426
14,0.00010979854414472356,5e-05,0.0007415034924633801
15,9.274714830098674e-05,5e-05,0.0007213280769065022
16,8.287205127999187e-05,5e-05,0.0007087253616191447
17,7.165576971601695e-05,5e-05,0.0007427541422657669
18,6.948676309548318e-05,5e-05,0.0007589316228404641
19,6.020974979037419e-05,5e-05,0.0007049326086416841
20,5.107187826070003e-05,2.5e-05,0.0007573968032374978
21,4.634367360267788e-05,2.5e-05,0.000744093325920403
22,4.3486350477905944e-05,2.5e-05,0.0007585971616208553
23,4.0800990973366424e-05,2.5e-05,0.0007012642454355955
24,4.081453153048642e-05,2.5e-05,0.0007419536123052239
25,3.7956706364639103e-05,2.5e-05,0.0007422083290293813
26,3.806277163675986e-05,2.5e-05,0.0007940565119497478
27,3.508760710246861e-05,1.25e-05,0.0008059758692979813
